ID	WORKRESOURCEID	EMPLOYEEFILTERID
1724507449	90954	22925
1724507450	91807	22925
1724507451	91809	22925
1724507452	91810	22925
1724507453	91812	22925
1724507454	91837	22925
1724507455	91839	22925
1724507456	91841	22925
1724507457	91842	22925
1724507458	91843	22925
1724507459	91844	22925
1724507460	91848	22925
1724507461	91851	22925
1724507462	91854	22925
1724507463	91855	22925
1724507464	91856	22925
1724507465	91862	22925
1724507466	91864	22925
1724507467	91865	22925
1724507468	91866	22925
1724507469	91867	22925
1724507470	91868	22925
1724507471	91871	22925
1724507472	91872	22925
1724507473	91873	22925
1724507474	91874	22925
1724507475	91875	22925
1724507476	91953	22925
1724507477	91957	22925
1724507478	91962	22925
1724507479	91964	22925
1724507480	91967	22925
1724507481	91969	22925
1724507482	91971	22925
1724507483	91972	22925
1724507484	91977	22925
1724507485	91980	22925
1724507486	91981	22925
1724507487	91982	22925
1724507488	91984	22925
1724507489	91987	22925
1724507490	91988	22925
1724507491	93808	22925
1724507492	93809	22925
1724507493	93810	22925
1724507494	93812	22925
1724507495	93813	22925
1724507496	93814	22925
1724507497	93815	22925
1724507498	93816	22925
1724507499	93817	22925
1724507500	93818	22925
1724507501	93819	22925
1724507502	93820	22925
1724507503	93821	22925
1724507504	93822	22925
1724507505	93823	22925
1724507506	93824	22925
1724507507	93826	22925
1724507508	93827	22925
1724507509	93828	22925
1724507510	93829	22925
1724507511	93830	22925
1724507512	93831	22925
1724507513	93832	22925
1724507514	93836	22925
1724507515	93837	22925
1724507516	94692	22925
1724507517	94693	22925
1724507518	94694	22925
1724507519	94695	22925
1724507520	94697	22925
1724507521	94698	22925
1724507522	94700	22925
1724507523	94701	22925
1724507524	94706	22925
1724507525	94709	22925
1724507526	94712	22925
1724507527	94714	22925
1724507528	94715	22925
1724507529	94717	22925
1724507530	94719	22925
1724507531	94720	22925
1724507532	94721	22925
1724507533	94726	22925
1724507534	94731	22925
1724507535	94733	22925
1724507536	94738	22925
1724507537	94740	22925
1724507538	94856	22925
1724507539	94858	22925
1724507540	94859	22925
1724507541	94861	22925
1724507542	94864	22925
1724507543	94866	22925
1724507544	94867	22925
1724507545	94868	22925
1724507546	94869	22925
1724507547	94871	22925
1724507548	94872	22925
1724507549	94873	22925
1724507550	94875	22925
1724507551	94877	22925
1724507552	94878	22925
1724507553	94879	22925
1724507554	94880	22925
1724507555	94886	22925
1724507556	94893	22925
1724507557	94894	22925
1724507558	94895	22925
1724507559	94897	22925
1724507560	94902	22925
1724507561	94904	22925
1724507562	94905	22925
1724507563	94908	22925
1724507564	94909	22925
1724507565	97001	22925
1724507566	97002	22925
1724507567	97003	22925
1724507568	97004	22925
1724507569	97005	22925
1724507570	97006	22925
1724507571	97008	22925
1724507572	97011	22925
1724507573	97013	22925
1724507574	97016	22925
1724507575	97020	22925
1724507576	97023	22925
1724507577	97025	22925
1724507578	97026	22925
1724507579	97027	22925
1724507580	97028	22925
1724507581	97029	22925
1724507582	97030	22925
1724507583	97031	22925
1724507584	97032	22925
1724507585	97033	22925
1724507586	97035	22925
1724507587	97036	22925
1724507588	97037	22925
1724507589	97039	22925
1724507590	97040	22925
1724507591	97042	22925
1724507592	97043	22925
1724507593	97044	22925
1724507594	97045	22925
1724507595	97046	22925
1724507596	97048	22925
1724507597	97050	22925
1724507598	97051	22925
1724507599	97052	22925
1724507600	97053	22925
1724507601	97054	22925
1724507602	97055	22925
1724507603	97056	22925
1724507604	97057	22925
1724507605	97058	22925
1724507606	97059	22925
1724507607	97060	22925
1724507608	97061	22925
1724507609	97062	22925
1724507610	97063	22925
1724507611	97064	22925
1724507612	97065	22925
1724507613	97066	22925
1724507614	97402	22925
1724507615	97403	22925
1724507616	97404	22925
1724507617	97407	22925
1724507618	97409	22925
1724507619	97412	22925
1724507620	97414	22925
1724507621	97418	22925
1724507622	97420	22925
1724507623	97421	22925
1724507624	97422	22925
1724507625	97423	22925
1724507626	97424	22925
1724507627	97425	22925
1724507628	97426	22925
1724507629	97427	22925
1724507630	97430	22925
1724507631	97432	22925
1724507632	97433	22925
1724507633	97434	22925
1724507634	97435	22925
1724507635	97436	22925
1724507636	97438	22925
1724507637	97440	22925
1724507638	97441	22925
1724507639	97442	22925
1724507640	97443	22925
1724507641	97444	22925
1724507642	97445	22925
1724507643	97446	22925
1724507644	97449	22925
1724507645	97451	22925
1724507646	97452	22925
1724507647	97453	22925
1724507648	97454	22925
1724507649	97455	22925
1724507650	97456	22925
1724507651	97457	22925
1724507652	97458	22925
1724507653	97459	22925
1724507654	97460	22925
1724507655	97461	22925
1724507656	97463	22925
1724507657	97464	22925
1724507658	97467	22925
1724507659	97468	22925
1724507660	97469	22925
1724507661	97470	22925
1724507662	97471	22925
1724507663	97473	22925
1724507664	97475	22925
1724507665	97476	22925
1724507666	97477	22925
1724507667	97479	22925
1724507668	97481	22925
1724507669	97482	22925
1724507670	97483	22925
1724507671	97484	22925
1724507672	97485	22925
1724507673	97486	22925
1724507674	97487	22925
1724507675	97489	22925
1724507676	97490	22925
1724507677	98076	22925
1724507678	98077	22925
1724507679	98078	22925
1724507680	98079	22925
1724507681	98080	22925
1724507682	98081	22925
1724507683	98082	22925
1724507684	98083	22925
1724507685	98084	22925
1724507686	98085	22925
1724507687	98086	22925
1724507688	98087	22925
1724507689	98088	22925
1724507690	98089	22925
1724507691	98090	22925
1724507692	98091	22925
1724507693	98096	22925
1724507694	98097	22925
1724507695	98100	22925
1724507696	98101	22925
1724507697	98102	22925
1724507698	98103	22925
1724507699	98104	22925
1724507700	98105	22925
1724507701	98106	22925
1724507702	98107	22925
1724507703	98108	22925
1724507704	98109	22925
1724507705	98110	22925
1724507706	98111	22925
1724507707	98112	22925
1724507708	98115	22925
1724507709	98120	22925
1724507710	98121	22925
1724507711	98124	22925
1724507712	98125	22925
1724507713	98127	22925
1724507714	98129	22925
1724507715	98130	22925
1724507716	98131	22925
1724507717	98132	22925
1724507718	98133	22925
1724507719	98134	22925
1724507720	98136	22925
1724507721	98137	22925
1724507722	98138	22925
1724507723	98139	22925
1724507724	98140	22925
1724507725	98141	22925
1724507726	98143	22925
1724507727	98145	22925
1724507728	98146	22925
1724507729	98148	22925
1724507730	98150	22925
1724507731	98151	22925
1724507732	98153	22925
1724507733	98154	22925
1724507734	98157	22925
1724507735	98159	22925
1724507736	98161	22925
1724507737	98162	22925
1724507738	98165	22925
1724507739	98166	22925
1724507740	98167	22925
1724507741	98168	22925
1724507742	98169	22925
1724507743	98171	22925
1724507744	98172	22925
1724507745	98173	22925
1724507746	98174	22925
1724507747	98175	22925
1724507748	98179	22925
1724507749	98180	22925
1724507750	98181	22925
1724507751	98182	22925
1724507752	98183	22925
1724507753	98186	22925
1724507754	98187	22925
1724507755	98188	22925
1724507756	98189	22925
1724507757	98190	22925
1724507758	98191	22925
1724507759	98192	22925
1724507760	98193	22925
1724507761	98194	22925
1724507762	98197	22925
1724507763	98199	22925
1724507764	98200	22925
1724507765	98202	22925
1724507766	98203	22925
1724507767	98204	22925
1724507768	98205	22925
1724507769	98206	22925
1722598347	54641	19961
1722645444	54557	17127
1722645445	54559	17127
1722645446	54583	17127
1722645447	54643	17127
1722645448	54646	17127
1722645449	54781	17127
1722645450	54785	17127
1722645451	56853	17127
1722645452	58102	17127
1722645453	58113	17127
1722645454	71001	17127
1722685633	19767	18081
1722685634	19784	18081
1722685635	21332	18081
1722685636	39265	18081
1722685637	39751	18081
1722685638	39753	18081
1722685639	40066	18081
1722685640	41148	18081
1722685641	42437	18081
1722685642	44410	18081
1722685643	44426	18081
1722685644	51356	18081
1722685645	51394	18081
1722685646	57179	18081
1722685647	57183	18081
1722685648	57186	18081
1722685649	57193	18081
1722685650	57196	18081
1722714689	56672	19720
1722714690	56675	19720
1722714691	56680	19720
1722714692	56683	19720
1722714693	56685	19720
1722714694	56687	19720
1722714695	56690	19720
1722714696	56691	19720
1722714697	56692	19720
1722714698	56827	19720
1722714699	56828	19720
1722714700	56831	19720
1722714701	56832	19720
1722714702	56833	19720
1722714703	56835	19720
1722714704	56836	19720
1722714705	56838	19720
1722714706	56840	19720
1722714707	56842	19720
1722714708	56843	19720
1722714709	56844	19720
1722714710	56845	19720
1722714711	56846	19720
1722714712	56847	19720
1722714713	56849	19720
1722714714	56850	19720
1722714715	56851	19720
1722714716	56852	19720
1722714717	56853	19720
1722714718	56854	19720
1722714719	56858	19720
1722714720	56859	19720
1722714721	56872	19720
1722714722	56876	19720
1722714723	56881	19720
1722714724	56885	19720
1722714725	56886	19720
1722714726	56887	19720
1722714727	56888	19720
1722714728	56889	19720
1722714729	56890	19720
1722714730	56893	19720
1722714731	56894	19720
1722714732	56895	19720
1722714733	56907	19720
1722714734	56910	19720
1722714735	56913	19720
1722714736	56917	19720
1722714737	56919	19720
1722714738	56921	19720
1722714739	56922	19720
1722714740	57045	19720
1722714741	57046	19720
1722714742	57047	19720
1722714743	57048	19720
1722714744	57050	19720
1722714745	57052	19720
1722714746	57061	19720
1722714747	57062	19720
1722714748	57063	19720
1722714749	57068	19720
1722714750	57177	19720
1722714751	57178	19720
1722714752	57179	19720
1722714753	57183	19720
1722714754	57185	19720
1722714755	57186	19720
1722714756	57187	19720
1722714757	57189	19720
1722714758	57192	19720
1722714759	57193	19720
1722714760	57194	19720
1722714761	57196	19720
1722714762	57198	19720
1722714763	57200	19720
1722714764	57229	19720
1722714765	57627	19720
1722714766	57628	19720
1722714767	57629	19720
1722714768	57652	19720
1722714769	57654	19720
1722714770	57656	19720
1722714771	57657	19720
1722714772	57668	19720
1722714773	57669	19720
1722714774	57675	19720
1722714775	57679	19720
1722714776	57680	19720
1722714777	57682	19720
1722714778	57683	19720
1722714779	57684	19720
1722714780	57685	19720
1722714781	57686	19720
1722714782	57687	19720
1722714783	57688	19720
1722714784	57689	19720
1722714785	57690	19720
1722714786	57691	19720
1722714787	57695	19720
1722714788	57696	19720
1722714789	57697	19720
1722714790	57698	19720
1722714791	57700	19720
1722714792	57701	19720
1722714793	57703	19720
1722714794	57704	19720
1722714795	57706	19720
1722714796	57707	19720
1722714797	57708	19720
1722714798	57709	19720
1722714799	57711	19720
1722714800	57713	19720
1722714801	57719	19720
1722714802	57721	19720
1722714803	57722	19720
1722714804	57723	19720
1722714805	57724	19720
1722714806	57725	19720
1722714807	57726	19720
1722714808	57727	19720
1722714809	57728	19720
1722714810	57729	19720
1722714811	57731	19720
1722714812	57732	19720
1722714813	57734	19720
1722714814	57737	19720
1722714815	57738	19720
1722714816	57854	19720
1722714817	57858	19720
1722714818	57864	19720
1722714819	57865	19720
1722714820	57866	19720
1722714821	57869	19720
1722714822	57871	19720
1722714823	57872	19720
1722714824	57876	19720
1722714825	57877	19720
1722714826	57880	19720
1722714827	57881	19720
1722714828	57941	19720
1722714829	57965	19720
1722714830	57970	19720
1722714831	57973	19720
1722714832	57978	19720
1722714833	57999	19720
1722714834	58000	19720
1722714835	58001	19720
1722714836	58002	19720
1722714837	58004	19720
1722714838	58005	19720
1722714839	58007	19720
1722714840	58010	19720
1722714841	58011	19720
1722714842	58012	19720
1722714843	58013	19720
1722714844	58014	19720
1722714845	58015	19720
1722714846	58016	19720
1722714847	58017	19720
1722714848	58018	19720
1722714849	58019	19720
1722714850	58020	19720
1722714851	58021	19720
1722714852	58022	19720
1722714853	58026	19720
1722714854	58101	19720
1722714855	58102	19720
1722714856	58107	19720
1722714857	58110	19720
1722714858	58111	19720
1722714859	58113	19720
1722714860	58114	19720
1722714861	58115	19720
1722714862	58117	19720
1722714863	58119	19720
1722714864	58122	19720
1722714865	58123	19720
1722714866	58124	19720
1722714867	58125	19720
1722714868	58126	19720
1722714869	58127	19720
1722714870	58128	19720
1722714871	58131	19720
1722714872	58137	19720
1722714873	58141	19720
1722714874	58145	19720
1722714875	58155	19720
1722714876	70990	19720
1722714877	70991	19720
1722714878	70992	19720
1722714879	70994	19720
1722714880	70995	19720
1722714881	70996	19720
1722714882	70997	19720
1722714883	70998	19720
1722714884	70999	19720
1722714885	71000	19720
1722714886	71001	19720
1722714887	71003	19720
1722714888	71005	19720
1722714889	71006	19720
1722714890	71007	19720
1722714891	71008	19720
1722714892	71010	19720
1722714893	71012	19720
1722714894	71013	19720
1722714895	71015	19720
1722714896	71016	19720
1722714897	71017	19720
1722714898	71018	19720
1722714899	71020	19720
1722714900	71099	19720
1722600291	56624	5326
1722600292	56630	5326
1722600293	56631	5326
1722600294	56632	5326
1722600295	56637	5326
1722600296	57822	5326
1722600297	57846	5326
1722600298	64257	5326
1722600299	64267	5326
1722600300	64272	5326
1722600301	81576	5326
1722600590	22070	15281
1722600591	24437	15281
1722600592	32131	15281
1722600593	33473	15281
1722600594	34984	15281
1722600595	35163	15281
1722600596	35172	15281
1722600597	39269	15281
1722600598	40955	15281
1722600599	41126	15281
1722600600	41140	15281
1722600601	42430	15281
1722600602	51357	15281
1722600603	51364	15281
1722600604	51370	15281
1724255807	19783	16058
1724255808	25262	16058
1724255809	46560	16058
1724255810	54664	16058
1724255811	85640	16058
1724255812	90916	16058
1724255813	91807	16058
1724255814	91988	16058
1724255815	94700	16058
1724255816	94701	16058
1724255817	94865	16058
1724255818	94866	16058
1724255819	97003	16058
1724255820	97004	16058
1724255821	97013	16058
1724255822	97426	16058
1724255823	97446	16058
1724255824	22070	16059
1724255825	24029	16059
1724255826	24437	16059
1724255827	32020	16059
1724255828	32131	16059
1724255829	32136	16059
1724255830	35172	16059
1724255831	39269	16059
1724255832	40955	16059
1724255833	42423	16059
1724255834	42554	16059
1724255835	51364	16059
1724255836	51395	16059
1724255837	51396	16059
1724255838	57196	16059
1724255950	1471	22414
1724255951	16734	22414
1724255952	32913	22414
1724255953	35159	22414
1724255954	41112	22414
1724255955	51354	22414
1724255956	85632	22414
1724255957	90907	22414
1724255958	90921	22414
1724255959	94714	22414
1724255960	97002	22414
1724255961	97409	22414
1724255962	97411	22414
1724255963	97423	22414
1724255964	97436	22414
1722921741	51359	20711
1722921742	51364	20711
1722921743	51370	20711
1722921744	51372	20711
1722921745	51374	20711
1722921746	51376	20711
1722921747	51382	20711
1722921748	51383	20711
1722921749	51385	20711
1722921750	51386	20711
1722921751	51387	20711
1722921752	51388	20711
1722921753	51393	20711
1722921754	51395	20711
1722921755	51396	20711
1722921756	51405	20711
1722921757	51406	20711
1722921758	51418	20711
1722921759	51422	20711
1722921760	51429	20711
1722921761	51479	20711
1722921762	51480	20711
1722921763	51484	20711
1722921764	54507	20711
1722921765	54508	20711
1722921766	54527	20711
1722921767	54530	20711
1722921768	54536	20711
1722921769	54540	20711
1722921770	54545	20711
1722921771	54551	20711
1722921772	54552	20711
1722921773	54554	20711
1722921774	54555	20711
1722921775	54556	20711
1722921776	54557	20711
1722921777	54558	20711
1722921778	54559	20711
1722921779	54562	20711
1722921780	54563	20711
1722921781	54565	20711
1722921782	54566	20711
1722921783	54567	20711
1722921784	54572	20711
1722921785	54573	20711
1722921786	54574	20711
1722921787	54575	20711
1722921788	54577	20711
1722921789	54578	20711
1722921790	54586	20711
1722921791	54587	20711
1722921792	54588	20711
1722921793	54589	20711
1722921794	54590	20711
1722921795	54595	20711
1722921796	54596	20711
1722921797	54597	20711
1722921798	54598	20711
1722921799	54599	20711
1722921800	54600	20711
1722921801	54602	20711
