Date,Agent ID,Supervisor ID,Calls Answered,Short Calls Answered,Avg Handle Time,Total Return to Queue,Calls RTQ Due to Timeout,Total Scheduled Productive Time,Actual Productive Time,Talk Time,Wrap Up Time,Logged in Time,Not Ready Time,Break Time,Lunch Time,Calls Offered
2018-05-22,130464,93540,16,0,00:11:06,0,0,08:30:00,08:22:55,02:57:41,00:00:00,09:29:38,01:06:43,00:38:47,00:27:55,17
2018-05-22,130466,113799,24,0,00:12:42,6,0,04:47:00,13:09:30,05:04:51,00:00:00,1d04:32:33,15:23:03,04:25:12,02:09:20,30
2018-05-22,130469,149215,48,0,00:10:54,0,0,07:21:00,21:40:45,08:43:18,00:00:00,1d01:31:15,03:50:30,02:25:08,02:07:20,48
2018-05-22,130502,114372,9,0,00:17:57,0,1,07:30:00,07:23:47,02:41:34,00:00:00,08:25:56,01:02:09,00:31:54,00:30:08,10
2018-05-22,130536,90634,18,0,00:08:23,0,0,07:30:00,07:17:13,02:30:58,00:00:00,08:27:37,01:10:24,00:33:18,00:30:21,18
2018-05-22,130552,59946,7,0,00:08:19,0,0,02:32:00,02:11:23,00:58:15,00:00:00,08:29:44,06:18:21,00:29:34,00:29:17,7
2018-05-22,130667,103111,18,2,00:09:55,0,0,08:30:00,08:13:16,02:58:46,00:00:00,09:30:59,01:17:43,00:36:01,00:33:22,18
2018-05-22,130780,102611,17,0,00:05:57,0,0,08:30:00,08:17:29,01:41:14,00:00:00,09:27:26,01:09:57,00:36:21,00:31:15,17
2018-05-22,130786,121642,15,0,00:08:19,0,1,08:10:00,06:33:24,02:04:49,00:00:00,08:30:45,01:57:21,00:59:10,00:33:51,16
2018-05-22,130790,126049,12,0,00:12:55,0,0,07:51:00,06:52:55,02:35:06,00:00:00,08:02:54,01:09:59,00:15:00,00:43:26,12
2018-05-22,130791,94564,9,0,00:14:32,0,0,04:39:00,04:21:11,02:10:51,00:00:00,06:08:44,01:47:33,00:41:16,00:29:48,9
2018-05-22,130843,94564,14,0,00:11:30,0,2,07:30:00,07:10:37,02:41:12,00:00:00,07:49:59,00:39:22,00:05:43,00:33:10,16
2018-05-22,130848,120408,13,0,00:06:01,0,1,07:30:00,05:32:03,01:18:25,00:00:00,07:31:23,01:59:20,00:05:06,00:26:12,14
2018-05-22,130849,121568,13,0,00:06:47,0,0,05:35:00,05:35:57,01:28:23,00:00:00,07:54:16,02:18:19,00:29:47,00:28:31,13
2018-05-22,130852,120818,15,0,00:12:25,0,0,08:14:00,07:58:53,03:06:22,00:00:00,08:57:07,00:58:14,00:28:14,00:28:30,15
2018-05-22,130853,126812,14,0,00:08:34,0,0,07:30:00,06:45:23,02:00:07,00:00:00,07:51:48,01:06:25,00:36:29,00:29:45,14
2018-05-22,130899,124083,10,0,00:18:09,0,0,06:50:00,06:12:59,03:01:34,00:00:00,07:40:29,01:27:30,00:47:51,00:00:00,10
2018-05-22,130911,122223,10,0,00:12:03,0,0,05:56:00,05:10:08,02:00:36,00:00:00,07:46:02,02:35:54,00:36:06,00:25:23,10
2018-05-22,130912,79961,11,0,00:11:16,1,0,05:57:00,05:18:09,02:03:56,00:00:00,07:49:35,02:31:26,00:24:51,00:32:21,12
2018-05-22,130930,122336,11,0,00:18:16,0,0,06:02:00,06:33:30,03:21:06,00:00:00,08:50:51,02:17:21,00:19:56,00:29:42,11
2018-05-22,130942,124085,8,0,00:05:20,0,0,04:55:00,04:38:45,00:42:47,00:00:00,07:51:23,03:12:38,00:26:49,00:31:07,8
2018-05-22,130945,122322,13,0,00:12:28,0,0,07:22:00,06:40:10,02:42:09,00:00:00,07:50:42,01:10:32,00:32:34,00:29:31,13
2018-05-22,130953,120950,12,0,00:10:29,0,0,07:10:00,06:34:12,02:05:52,00:00:00,07:52:38,01:18:26,00:45:25,00:32:14,12
2018-05-22,130992,122061,6,0,00:20:29,0,0,06:38:00,06:13:12,02:02:58,00:00:00,08:09:41,01:56:29,00:35:31,00:30:01,6
2018-05-22,131000,121951,13,1,00:12:19,0,1,07:30:00,07:02:25,02:40:14,00:00:00,09:00:34,01:58:09,00:26:30,00:24:50,14
2018-05-22,131005,122223,8,0,00:23:50,0,0,06:25:00,06:00:50,03:10:45,00:00:00,07:51:20,01:50:30,00:30:01,00:29:48,8
2018-05-22,131049,121634,15,0,00:07:54,0,0,07:21:00,06:40:58,01:58:30,00:00:00,07:57:12,01:16:14,00:28:05,00:30:49,15
2018-05-22,131117,124086,14,1,00:09:38,0,0,08:30:00,07:24:59,02:14:54,00:00:00,08:46:32,01:21:33,00:39:27,00:38:43,14
2018-05-22,131118,121467,9,0,00:21:17,0,0,06:17:00,05:43:25,03:11:41,00:00:00,07:53:20,02:09:55,00:30:10,00:30:51,9
2018-05-22,131193,133405,13,0,00:05:03,1,1,06:45:00,05:42:01,01:05:40,00:00:00,06:52:24,01:10:23,00:32:46,00:35:00,15
2018-05-22,131195,126812,13,1,00:10:26,0,0,07:30:00,07:13:37,02:15:42,00:00:00,08:21:52,01:08:15,00:28:26,00:37:55,13
2018-05-22,131297,122546,14,0,00:07:04,0,0,07:30:00,06:46:06,01:39:02,00:00:00,07:49:53,01:03:47,00:34:04,00:29:31,14
2018-05-22,131338,93714,39,0,00:17:31,0,0,06:38:00,22:45:09,11:23:09,00:00:00,1d04:42:18,05:57:09,01:59:36,01:59:32,39
2018-05-22,131680,101610,12,1,00:05:59,0,2,05:09:00,04:55:37,01:11:59,00:00:00,09:27:15,04:31:38,00:33:17,00:30:49,14
2018-05-22,131682,103111,17,1,00:10:38,0,0,08:30:00,08:30:31,03:00:55,00:00:00,09:30:05,00:59:34,00:29:24,00:30:10,17
2018-05-22,131688,59826,36,0,00:20:19,0,0,06:26:00,20:01:27,12:11:24,00:00:00,1d04:27:21,08:25:54,00:35:32,01:56:40,36
2018-05-22,131795,48049,42,6,00:19:50,0,0,06:57:00,20:42:42,13:53:30,00:00:00,1d01:28:09,04:45:27,02:01:44,02:06:12,42
2018-05-22,131857,57132,42,0,00:06:16,0,0,08:30:00,07:59:16,04:23:38,00:00:00,09:29:12,01:29:56,00:36:22,00:29:33,42
2018-05-22,131935,147414,17,0,00:10:14,0,0,07:12:00,07:27:11,02:53:58,00:00:00,08:28:53,01:01:42,00:31:27,00:30:06,17
2018-05-22,131940,134868,44,3,00:03:02,0,2,04:45:00,05:34:40,02:13:46,00:00:00,08:29:46,02:55:06,00:49:56,00:29:40,46
2018-05-22,131944,72681,15,0,00:23:43,0,0,02:46:00,11:10:15,05:55:51,00:00:00,1d00:27:00,13:16:45,00:00:00,00:11:44,15
2018-05-22,131948,72681,48,0,00:06:59,0,6,04:16:00,12:31:57,05:35:33,00:00:00,1d01:28:54,12:56:57,02:09:40,02:07:48,60
2018-05-22,131950,70221,36,0,00:06:59,0,3,05:59:00,17:02:06,04:11:54,00:00:00,20:59:48,03:57:42,01:54:40,02:00:32,39
2018-05-22,131959,58837,3,0,01:09:59,0,0,03:54:00,04:43:09,03:29:57,00:00:00,16:24:24,11:41:15,01:10:32,00:00:00,3
2018-05-22,131960,70087,33,0,00:19:16,0,3,07:20:00,22:05:51,10:36:09,00:00:00,1d01:38:36,03:32:45,02:11:24,01:50:16,36
2018-05-22,131978,124084,14,0,00:08:46,0,1,07:30:00,06:31:31,02:02:45,00:00:00,07:51:41,01:20:10,00:20:57,00:31:27,16
2018-05-22,131982,119707,13,1,00:10:17,0,0,07:30:00,06:40:44,02:13:41,00:00:00,07:47:49,01:07:05,00:30:43,00:31:00,13
2018-05-22,131983,125178,48,0,00:10:05,0,9,08:30:00,22:44:00,08:04:09,00:00:00,1d04:18:24,05:34:24,03:23:04,02:32:44,57
2018-05-22,131991,31493,36,0,00:12:48,0,0,04:06:00,12:53:18,07:41:12,00:00:00,1d02:09:48,13:16:30,02:00:08,01:54:32,36
2018-05-22,131993,85907,48,0,00:18:07,3,0,07:11:00,21:20:18,14:30:15,00:00:00,1d01:35:36,04:15:18,02:14:52,01:59:36,54
2018-05-22,132068,124085,6,0,00:16:16,0,0,07:46:00,07:08:02,01:37:36,00:00:00,09:04:18,01:56:16,00:38:35,00:28:47,6
2018-05-22,132070,122230,9,0,00:23:12,0,1,06:30:00,05:50:44,03:28:56,00:00:00,07:55:49,02:05:05,00:41:52,00:30:10,10
2018-05-22,132116,120947,5,0,00:30:51,0,0,07:09:00,06:31:39,02:34:16,00:00:00,08:54:52,02:23:13,00:55:14,00:29:11,5
2018-05-22,132119,122324,12,0,00:09:19,0,0,07:30:00,06:40:27,01:51:55,00:00:00,07:50:32,01:10:05,00:29:13,00:37:50,12
2018-05-22,132125,123548,14,1,00:08:56,0,0,07:14:00,06:17:42,02:05:06,00:00:00,07:54:02,01:36:20,00:38:56,00:30:30,14
2018-05-22,132195,121306,11,1,00:15:18,0,1,07:18:00,06:11:40,02:48:21,00:00:00,07:40:03,01:28:23,00:39:26,00:16:07,12
2018-05-22,132200,121568,11,0,00:11:07,0,0,06:06:00,05:44:21,02:02:21,00:00:00,07:24:07,01:39:46,00:13:31,00:00:00,11
2018-05-22,132201,120408,16,0,00:07:26,0,0,07:30:00,07:17:56,01:59:06,00:00:00,08:02:21,00:44:25,00:25:47,00:10:59,16
2018-05-22,132270,122226,17,0,00:05:03,0,0,07:24:00,06:46:22,01:26:03,00:00:00,07:58:27,01:12:05,00:29:12,00:29:49,17
2018-05-22,132295,72681,33,3,00:06:42,0,9,04:15:00,11:58:45,03:41:15,00:00:00,1d01:22:03,13:23:18,02:38:00,02:08:04,42
2018-05-22,132647,122338,15,0,00:11:08,0,0,07:30:00,06:56:49,02:47:13,00:00:00,08:03:44,01:06:55,00:35:51,00:25:29,15
2018-05-22,132769,93440,17,2,00:03:11,0,0,07:23:00,07:23:48,00:54:09,00:00:00,08:30:16,01:06:28,00:29:53,00:30:01,18
2018-05-22,132772,93540,15,1,00:11:04,0,2,06:47:00,06:39:01,02:46:02,00:00:00,08:30:00,01:50:59,00:31:35,00:33:22,17
2018-05-22,132812,122223,7,0,00:10:01,1,0,05:58:00,05:01:29,01:10:07,00:00:00,07:44:50,02:43:21,00:24:11,00:32:03,8
2018-05-22,132824,122337,11,0,00:15:28,0,0,06:30:00,06:35:39,02:50:12,00:00:00,08:21:19,01:45:40,00:15:09,00:24:41,11
2018-05-22,132826,86061,14,1,00:06:41,1,1,05:29:00,05:55:14,01:33:41,00:00:00,08:43:08,02:47:54,00:36:59,00:28:58,16
2018-05-22,132857,121951,11,0,00:07:06,1,1,07:30:00,06:35:39,01:18:16,00:00:00,08:47:33,02:11:54,00:26:02,00:29:06,13
2018-05-22,132859,110673,60,6,00:04:05,0,0,07:30:00,23:09:00,04:05:18,00:00:00,1d02:06:00,02:57:00,01:56:52,01:45:08,63
2018-05-22,132860,93198,36,0,00:06:59,0,0,06:29:00,19:59:06,04:11:57,00:00:00,1d01:19:36,05:20:30,01:04:52,01:56:28,36
2018-05-22,132864,75710,12,0,00:14:09,0,0,07:30:00,06:49:32,02:49:49,00:00:00,08:25:36,01:36:04,00:36:40,00:29:20,12
2018-05-22,132976,59736,10,0,00:13:51,0,0,07:30:00,07:42:24,02:18:38,00:00:00,08:38:33,00:56:09,00:28:08,00:28:00,10
2018-05-22,132979,93198,36,0,00:09:03,0,0,07:04:00,21:28:57,05:26:15,00:00:00,1d01:30:51,04:01:54,01:47:12,01:47:56,36
2018-05-22,132980,75710,19,1,00:04:42,1,0,07:00:00,06:55:11,01:29:33,00:00:00,08:29:31,01:34:20,01:02:38,00:30:54,21
2018-05-22,132996,72207,36,9,00:13:42,0,0,06:28:00,21:09:06,08:13:21,00:00:00,1d03:30:57,06:21:51,02:13:40,02:05:52,39
2018-05-22,133003,101870,48,0,00:07:09,3,0,07:20:00,22:08:03,05:43:36,00:00:00,1d04:29:12,06:21:09,00:47:56,02:09:16,51
2018-05-22,133011,120690,9,0,00:21:00,0,0,06:55:00,06:46:47,03:09:07,00:00:00,07:44:52,00:58:05,00:17:34,00:30:22,10
2018-05-22,133015,120241,13,0,00:11:02,0,1,07:30:00,06:31:32,02:23:27,00:00:00,08:01:59,01:30:27,00:35:50,00:33:20,14
2018-05-22,133017,121642,14,1,00:17:03,0,0,09:20:00,08:36:07,03:58:44,00:00:00,09:49:08,01:13:01,00:29:56,00:28:59,14
2018-05-22,133025,122343,10,0,00:19:03,0,0,07:10:00,06:21:42,03:10:32,00:00:00,07:47:33,01:25:51,00:53:30,00:32:15,10
2018-05-22,133088,60016,58,1,00:03:23,0,1,07:21:00,06:49:58,03:16:51,00:00:00,08:32:16,01:42:18,00:54:16,00:35:57,59
2018-05-22,133119,124083,15,0,00:10:10,1,0,08:00:00,07:33:24,02:32:43,00:00:00,08:42:07,01:08:43,00:29:50,00:31:08,16
2018-05-22,133120,122086,12,0,00:12:12,0,1,07:24:00,06:54:15,02:26:26,00:00:00,07:53:35,00:59:20,00:01:51,00:35:31,13
2018-05-22,133125,59914,20,3,00:05:16,0,0,07:30:00,07:08:47,01:45:29,00:00:00,08:27:54,01:19:07,00:32:45,00:24:50,20
2018-05-22,133320,121568,15,0,00:10:31,0,0,08:15:00,07:28:33,02:37:56,00:00:00,08:45:57,01:17:24,00:46:35,00:29:10,15
2018-05-22,133323,106186,12,0,00:07:39,0,0,05:30:00,04:50:54,01:31:49,00:00:00,07:03:54,02:13:00,00:30:52,00:29:53,12
2018-05-22,133332,122061,6,0,00:13:42,0,0,05:49:00,05:21:24,01:22:15,00:00:00,08:22:39,03:01:15,00:10:30,00:33:52,6
2018-05-22,133336,101610,15,0,00:16:53,0,0,08:30:00,08:30:19,04:13:23,00:00:00,09:30:05,00:59:46,00:27:41,00:28:06,15
2018-05-22,133380,125802,12,0,00:11:26,0,0,06:53:00,06:06:11,02:17:12,00:00:00,07:46:34,01:40:23,00:30:16,00:30:04,12
2018-05-22,133381,132301,7,0,00:09:36,0,0,06:25:00,05:30:22,01:07:13,00:00:00,07:34:30,02:04:08,00:29:54,00:28:26,7
2018-05-22,133407,60016,25,0,00:06:50,0,0,08:30:00,08:37:52,02:51:07,00:00:00,09:38:09,01:00:17,00:29:23,00:30:23,25
2018-05-22,133471,65204,39,0,00:12:54,0,0,07:30:00,22:18:12,08:23:30,00:00:00,1d01:20:30,03:02:18,02:01:32,02:01:08,39
2018-05-22,133865,31493,45,9,00:05:53,0,0,04:00:00,11:49:45,04:24:51,00:00:00,1d01:23:18,13:33:33,01:53:48,02:04:56,48
2018-05-22,134337,72681,45,0,00:13:33,0,0,06:15:00,17:37:27,10:10:03,00:00:00,20:01:39,02:24:12,01:12:12,01:58:32,45
2018-05-22,134340,85907,42,0,00:08:10,0,0,03:46:00,11:43:18,05:43:09,00:00:00,1d01:30:24,13:47:06,01:22:56,01:57:56,42
2018-05-22,134342,70221,93,18,00:05:35,0,0,04:30:00,21:42:48,08:39:54,00:00:00,1d01:28:06,03:45:18,02:57:56,02:01:20,93
2018-05-22,134479,70087,33,0,00:17:24,0,0,07:30:00,22:53:06,09:34:39,00:00:00,1d02:08:36,03:15:30,02:07:36,02:08:28,33
2018-05-22,134523,93754,47,1,00:05:11,0,2,07:30:00,07:16:20,04:03:58,00:00:00,08:36:19,01:19:59,00:33:19,00:30:53,49
2018-05-22,134550,122055,23,0,00:08:38,0,1,05:45:00,06:22:16,03:18:54,00:00:00,07:39:59,01:17:43,00:43:10,00:29:44,24
2018-05-22,134552,134014,32,1,00:06:23,0,4,08:30:00,07:45:42,03:24:22,00:00:00,08:43:17,00:57:35,00:11:38,00:30:16,36
2018-05-22,134615,48049,45,0,00:19:03,0,0,02:45:00,20:57:03,14:17:33,00:00:00,1d01:05:21,04:08:18,01:48:52,02:02:40,45
2018-05-22,134642,151325,17,1,00:13:54,1,1,07:30:00,07:06:15,03:56:25,00:00:00,08:09:44,01:03:29,00:29:41,00:29:26,19
2018-05-22,134655,122126,26,1,00:06:06,0,0,07:10:00,06:13:34,02:38:36,00:00:00,07:42:59,01:29:25,00:35:39,00:30:54,26
2018-05-22,134656,122055,6,0,00:17:44,0,0,06:06:00,02:21:07,01:46:27,00:00:00,03:10:46,00:49:39,00:15:44,00:00:00,6
2018-05-22,134671,122055,25,2,00:07:59,1,0,06:45:00,06:19:00,03:19:36,00:00:00,07:50:24,01:31:24,00:33:06,00:33:34,26
2018-05-22,134684,85907,30,0,00:08:12,0,3,04:27:00,12:04:06,04:06:00,00:00:00,1d01:53:39,13:49:33,02:02:12,02:07:40,33
2018-05-22,134692,72821,30,0,00:10:44,0,0,03:33:00,10:58:12,05:22:21,00:00:00,1d01:46:06,14:47:54,02:03:48,02:10:52,30
2018-05-22,134758,122141,12,0,00:18:47,0,0,07:14:00,06:53:51,03:45:26,00:00:00,09:05:26,02:11:35,00:09:35,00:34:19,12
2018-05-22,134759,122339,12,0,00:14:32,0,0,06:38:00,05:51:09,02:54:26,00:00:00,06:56:11,01:05:02,00:21:44,00:33:40,12
2018-05-22,134799,121574,14,1,00:07:27,0,0,06:44:00,06:35:00,01:44:31,00:00:00,07:39:02,01:04:02,00:20:33,00:31:19,14
2018-05-22,134800,121115,11,1,00:07:20,0,0,05:43:00,04:31:31,01:20:42,00:00:00,07:07:30,02:35:59,00:29:49,00:35:14,11
2018-05-22,134818,235,13,0,00:11:28,0,0,08:30:00,07:58:56,02:29:09,00:00:00,08:44:18,00:45:22,00:17:32,00:27:44,13
2018-05-22,134832,133319,42,0,00:15:33,0,0,07:50:00,22:36:27,10:53:09,00:00:00,1d04:30:57,05:54:30,03:08:56,02:02:56,42
2018-05-22,134869,123922,16,0,00:15:22,0,2,06:30:00,06:09:29,04:05:58,00:00:00,07:49:06,01:39:37,00:17:19,00:29:51,18
2018-05-22,134870,135367,14,1,00:09:13,0,0,07:11:00,07:14:35,02:09:03,00:00:00,08:49:05,01:34:30,00:28:13,00:30:41,14
2018-05-22,134871,79961,9,0,00:10:47,0,0,05:54:00,05:10:18,01:37:05,00:00:00,07:47:11,02:36:53,00:40:29,00:30:04,9
2018-05-22,134873,62833,10,0,00:23:40,0,0,07:30:00,07:34:38,03:56:47,00:00:00,08:41:17,01:06:39,00:36:53,00:29:43,10
2018-05-22,134875,93714,39,0,00:10:26,0,0,04:25:00,23:05:12,06:47:00,00:00:00,1d04:23:42,05:18:30,02:33:52,02:20:12,39
2018-05-22,134878,85455,54,0,00:09:20,0,6,07:30:00,20:41:45,08:24:48,00:00:00,1d01:32:24,04:50:39,02:05:36,01:57:48,63
2018-05-22,134933,59736,7,0,00:15:40,0,0,04:45:00,04:45:04,01:49:40,00:00:00,05:01:55,00:16:51,00:15:07,00:00:00,7
2018-05-22,134936,78803,12,0,00:19:42,0,1,07:30:00,07:32:49,03:56:29,00:00:00,09:55:47,02:22:58,00:47:40,00:33:31,13
2018-05-22,134937,86897,18,1,00:08:34,0,0,08:05:00,08:21:11,02:34:12,00:00:00,09:30:38,01:09:27,00:31:27,00:31:58,18
2018-05-22,135191,121961,26,0,00:07:00,0,0,07:30:00,06:31:46,03:02:20,00:00:00,07:40:18,01:08:32,00:35:46,00:30:04,26
2018-05-22,135192,122126,26,1,00:05:17,0,1,04:45:00,06:09:38,02:17:23,00:00:00,07:41:22,01:31:44,00:29:13,00:31:30,28
2018-05-22,135193,122055,10,0,00:15:28,0,0,06:58:00,05:24:32,02:34:47,00:00:00,07:22:53,01:58:21,00:42:25,00:33:39,10
2018-05-22,135196,144299,10,0,00:21:04,2,0,05:01:00,04:25:28,03:30:43,00:00:00,07:58:06,03:32:38,00:29:09,00:31:44,12
2018-05-22,135197,79822,15,0,00:13:27,0,0,07:10:00,07:23:27,03:21:47,00:00:00,08:59:14,01:35:47,00:15:26,00:29:59,15
2018-05-22,135264,122126,14,1,00:13:07,0,0,07:30:00,06:40:15,03:03:43,00:00:00,07:43:51,01:03:36,00:32:00,00:30:43,14
2018-05-22,135299,121306,12,0,00:14:36,0,0,07:27:00,06:54:52,02:55:22,00:00:00,07:54:54,01:00:02,00:28:44,00:28:38,12
2018-05-22,135300,122055,22,0,00:10:21,0,0,07:30:00,06:24:28,03:47:44,00:00:00,07:44:10,01:19:42,00:40:40,00:31:48,22
2018-05-22,135306,122126,9,1,00:08:33,0,1,07:30:00,06:38:32,01:17:04,00:00:00,07:42:26,01:03:54,00:31:08,00:32:28,10
2018-05-22,135310,126021,13,0,00:10:32,0,0,06:31:00,06:24:46,02:16:56,00:00:00,08:33:39,02:08:53,00:20:46,00:37:38,14
2018-05-22,135312,122653,11,1,00:14:45,0,2,07:30:00,06:40:21,02:42:23,00:00:00,08:03:56,01:23:35,00:33:42,00:32:05,13
2018-05-22,135317,59946,15,2,00:07:43,0,1,06:07:00,06:03:10,01:55:48,00:00:00,08:35:43,02:32:33,00:38:03,00:30:24,17
2018-05-22,135365,122338,11,0,00:13:42,0,0,06:15:00,05:31:25,02:30:52,00:00:00,07:47:58,02:16:33,00:30:14,00:31:05,11
2018-05-22,135575,81607,42,0,00:06:30,0,0,07:30:00,06:32:51,04:33:00,00:00:00,08:43:41,02:10:50,00:41:32,00:31:18,42
2018-05-22,135668,70029,54,6,00:11:12,0,0,05:01:00,18:08:51,10:05:33,00:00:00,1d07:32:36,13:23:45,01:57:04,01:59:56,54
2018-05-22,135755,103111,13,0,00:12:17,0,1,07:09:00,06:55:59,02:39:43,00:00:00,08:17:52,01:21:53,00:36:12,00:30:01,14
2018-05-22,135757,72207,24,0,00:14:18,9,0,06:56:00,20:56:36,05:43:21,00:00:00,1d03:23:18,06:26:42,03:32:36,02:05:12,33
2018-05-22,135762,59826,75,0,00:10:19,0,0,07:39:00,22:46:48,12:54:54,00:00:00,1d04:19:21,05:32:33,01:57:28,01:59:24,75
2018-05-22,135820,93198,24,0,00:06:07,0,0,04:49:00,14:13:06,02:27:03,00:00:00,16:59:48,02:46:42,01:03:32,02:10:12,24
2018-05-22,135821,59946,13,0,00:07:05,0,0,04:30:00,04:26:18,01:32:13,00:00:00,06:29:59,02:03:41,00:33:01,00:30:00,14
2018-05-22,135822,59757,36,0,00:18:33,0,0,07:24:00,22:05:45,11:08:00,00:00:00,1d01:27:12,03:21:27,02:04:52,02:00:04,36
2018-05-22,135824,93198,36,0,00:06:34,0,0,07:30:00,22:46:03,03:56:39,00:00:00,1d01:39:24,02:53:21,01:48:00,01:56:28,36
2018-05-22,135825,65204,57,3,00:03:42,0,3,08:12:00,21:16:54,03:31:27,00:00:00,1d01:33:12,04:16:18,02:04:52,02:20:44,60
2018-05-22,135826,101973,51,3,00:07:35,0,0,06:03:00,17:06:21,06:26:48,00:00:00,21:27:15,04:20:54,03:24:24,02:09:24,51
2018-05-22,135834,93198,42,0,00:04:12,0,0,07:30:00,22:17:45,02:56:39,00:00:00,1d01:27:57,03:10:12,02:10:00,02:02:16,42
2018-05-22,135835,149215,51,15,00:07:27,0,3,06:54:00,19:58:48,06:20:36,00:00:00,1d01:20:45,05:21:57,02:42:40,02:02:28,54
2018-05-22,135861,62833,5,0,00:13:19,0,1,02:21:00,02:30:54,01:06:36,00:00:00,08:24:24,05:53:30,00:26:12,00:29:03,6
2018-05-22,135901,81642,54,3,00:07:52,0,6,07:30:00,23:02:06,07:05:36,00:00:00,1d04:29:21,05:27:15,03:45:04,02:22:32,60
2018-05-22,135934,238,11,0,00:14:38,0,0,08:30:00,07:03:27,02:41:03,00:00:00,09:27:47,02:24:20,00:31:56,00:30:09,11
2018-05-22,135936,102611,18,0,00:08:35,0,0,07:30:00,07:44:01,02:34:47,00:00:00,08:40:13,00:56:12,00:14:41,00:28:30,19
2018-05-22,135966,100589,20,0,00:05:43,1,0,08:30:00,07:54:09,01:54:26,00:00:00,09:26:51,01:32:42,01:00:41,00:29:34,21
2018-05-22,136004,147881,30,0,00:19:20,0,0,07:30:00,21:46:06,09:40:18,00:00:00,1d00:32:00,02:45:54,02:19:00,00:21:40,30
2018-05-22,136014,133319,48,0,00:12:56,0,0,08:30:00,1d00:36:12,10:21:09,00:00:00,1d04:12:27,03:36:15,02:34:44,01:59:52,48
2018-05-22,136015,60949,14,2,00:11:01,0,0,06:30:00,06:25:39,02:34:20,00:00:00,08:51:59,02:26:20,00:00:26,00:31:29,14
2018-05-22,136017,93802,15,0,00:20:03,0,0,07:30:00,08:07:17,05:00:48,00:00:00,09:07:46,01:00:29,00:29:27,00:30:41,15
2018-05-22,136157,134014,48,12,00:00:50,0,1,07:15:00,06:21:54,00:40:46,00:00:00,08:57:07,02:35:13,00:30:50,00:40:55,49
2018-05-22,136159,81642,45,0,00:11:08,0,0,07:30:00,21:41:24,08:21:06,00:00:00,1d01:29:06,03:47:42,01:54:08,02:02:24,45
2018-05-22,136165,102828,33,0,00:21:17,0,0,06:30:00,20:19:24,11:42:48,00:00:00,23:51:27,03:32:03,01:54:32,02:21:20,33
2018-05-22,136180,76537,33,0,00:02:12,0,0,09:00:00,1d02:33:54,01:13:06,00:00:00,1d06:11:15,03:37:21,02:09:24,02:39:08,33
2018-05-22,136193,89622,15,1,00:02:34,0,0,07:30:00,07:20:15,00:38:39,00:00:00,08:25:37,01:05:22,00:59:32,00:04:02,15
2018-05-22,136214,122055,16,0,00:13:28,0,0,06:17:00,05:36:44,03:35:34,00:00:00,07:51:48,02:15:04,00:36:13,00:25:32,16
2018-05-22,136216,122126,31,0,00:06:11,0,0,07:30:00,06:43:07,03:12:10,00:00:00,07:51:48,01:08:41,00:34:46,00:29:46,31
2018-05-22,136217,133319,27,3,00:13:54,0,0,05:14:00,16:04:30,06:15:30,00:00:00,1d08:32:00,16:27:30,01:30:16,02:10:00,27
2018-05-22,136218,101610,13,1,00:07:45,0,2,05:22:00,05:10:13,01:40:47,00:00:00,09:24:47,04:14:34,00:32:15,00:30:01,15
2018-05-22,136226,122126,14,0,00:07:37,0,1,07:10:00,06:31:00,01:46:50,00:00:00,07:57:06,01:26:06,00:49:07,00:29:18,15
2018-05-22,136227,144299,25,0,00:08:03,0,1,07:15:00,06:22:52,03:21:29,00:00:00,07:48:16,01:25:24,00:43:44,00:37:12,26
2018-05-22,136248,58837,60,0,00:15:15,0,0,07:17:00,22:27:03,15:15:54,00:00:00,1d01:30:39,03:03:36,01:02:08,02:00:16,60
2018-05-22,136253,70029,60,0,00:10:03,0,0,08:18:00,1d03:24:21,10:03:30,00:00:00,1d07:18:33,03:54:12,02:04:44,01:55:00,60
2018-05-22,136275,151325,18,0,00:15:54,0,0,07:11:00,06:43:19,04:46:27,00:00:00,08:06:58,01:23:39,00:32:22,00:32:03,18
2018-05-22,136277,144299,22,1,00:10:18,0,1,07:30:00,06:45:46,03:46:56,00:00:00,07:54:15,01:08:29,00:31:36,00:35:46,23
2018-05-22,136395,122126,20,0,00:12:26,0,0,06:36:00,05:52:42,04:08:43,00:00:00,07:52:22,01:59:40,00:34:44,00:29:38,21
2018-05-22,136396,122126,24,0,00:09:19,0,1,07:30:00,06:45:41,03:43:57,00:00:00,07:53:23,01:07:42,00:30:52,00:33:56,25
2018-05-22,136397,122126,30,0,00:05:21,0,4,07:30:00,06:35:42,02:40:38,00:00:00,07:44:04,01:08:22,00:27:15,00:35:37,35
2018-05-22,136402,149176,45,6,00:12:29,0,3,07:30:00,20:48:51,09:21:45,00:00:00,1d04:23:45,07:34:54,01:00:12,02:33:56,48
2018-05-22,136405,144299,15,0,00:12:16,0,0,07:30:00,06:59:28,03:04:07,00:00:00,07:51:40,00:52:12,00:17:35,00:32:44,15
2018-05-22,136419,89622,13,1,00:03:28,0,0,06:30:00,07:01:39,00:45:16,00:00:00,07:59:19,00:57:40,00:31:07,00:14:42,13
2018-05-22,136434,76537,36,0,00:07:24,0,0,07:30:00,22:33:42,04:26:36,00:00:00,1d01:51:12,03:17:30,02:16:04,02:02:40,36
